,Date created,Tweet_ID,Tweet_text,clean_tweet
0,18-07-2020 18:32,1.28E+18,"@SueMassa256 @HillaryHutton @senatemajldr And Schumer’s like, that’s what you get, assbite!  Hahaha","And Schumer’s like, that’s what you get, assbite! Hahaha"
1,18-07-2020 07:31,1.28E+18,@seanhannity Mayor assbite,Mayor assbite
2,18-07-2020 04:57,1.28E+18,@Maui_Speaks What an assbite!,What an assbite!
3,17-07-2020 15:43,1.28E+18,"@511Bryan @dcexaminer @BilldeBlasio @SBANYPD ""Scum Bucket"" is the best way to describe the mayor of NYC.

Citizens… https://t.co/Yy7iK7yhsD","""Scum Bucket"" is the best way to describe the mayor of NYC. Citizens… https://t.co/Yy7iK7yhsD"
4,16-07-2020 21:06,1.28E+18,"@SteveGuest Esp shutting down the USPS so us over 65s can’t even mail our ballots in, ASSBITE","Esp shutting down the USPS so us over 65s can’t even mail our ballots in, ASSBITE"
5,16-07-2020 03:20,1.28E+18,@assbite_821 The chipotle bbq was my shhhit!,The chipotle bbq was my shhhit!
6,16-07-2020 01:51,1.28E+18,@thehill How can fuck-face lindsey say we’re better off now than in March???  What an assbite!,How can fuck-face lindsey say we’re better off now than in March??? What an assbite!
7,15-07-2020 17:31,1.28E+18,@fras99 Assbite,Assbite
8,15-07-2020 11:42,1.28E+18,"THIS assbite though... can someone please run HIM down on their bike like he did? 🎯🙏🏻

#DickOnTheLoose 🙄 https://t.co/94IKj65zm6",THIS assbite though... can someone please run HIM down on their bike like he did? 🎯🙏🏻 #DickOnTheLoose 🙄 https://t.co/94IKj65zm6
9,15-07-2020 01:23,1.28E+18,"RT @caligalmags: Any questions, assbite?
@realDonaldTrump 🖕🏻 https://t.co/9KJss7k9Sm","RT Any questions, assbite? 🖕🏻 https://t.co/9KJss7k9Sm"
10,15-07-2020 01:16,1.28E+18,"Any questions, assbite?
@realDonaldTrump 🖕🏻 https://t.co/9KJss7k9Sm","Any questions, assbite? 🖕🏻 https://t.co/9KJss7k9Sm"
11,14-07-2020 14:48,1.28E+18,Assbite. You need to buy food. At church they will feed you soul for a thide. https://t.co/EHbNZgfNGh,Assbite. You need to buy food. At church they will feed you soul for a thide. https://t.co/EHbNZgfNGh
12,14-07-2020 06:06,1.28E+18,"No one exempted rioters, looters or protestors you assbite. They just don’t have  business locations that can be re… https://t.co/0NtE5RR57t","No one exempted rioters, looters or protestors you assbite. They just don’t have business locations that can be re… https://t.co/0NtE5RR57t"
13,14-07-2020 02:31,1.28E+18,"Hey, uh, I speak a little French You're an assbite, pardon my French","Hey, uh, I speak a little French You're an assbite, pardon my French"
14,14-07-2020 01:45,1.28E+18,"@DonaldJTrumpJr @TrumpWarRoom How much taxpayer money will it take to “self-publish” your latest “book,” junior ass… https://t.co/oZ0ynfxUry","How much taxpayer money will it take to “self-publish” your latest “book,” junior ass… https://t.co/oZ0ynfxUry"
15,14-07-2020 01:37,1.28E+18,"once an assbite, always an assbite https://t.co/ofXtqo0jvi","once an assbite, always an assbite https://t.co/ofXtqo0jvi"
16,13-07-2020 21:23,1.28E+18,"RT @elpasopt: WHY IS ANYONE GIVING THIS ASSBITE THE TIME OF DAY?

HE won't interest me until he's indicted for TREASON.",RT WHY IS ANYONE GIVING THIS ASSBITE THE TIME OF DAY? HE won't interest me until he's indicted for TREASON.
17,13-07-2020 20:45,1.28E+18,"WHY IS ANYONE GIVING THIS ASSBITE THE TIME OF DAY?

HE won't interest me until he's indicted for TREASON. https://t.co/a6ww6FHpjh",WHY IS ANYONE GIVING THIS ASSBITE THE TIME OF DAY? HE won't interest me until he's indicted for TREASON. https://t.co/a6ww6FHpjh
18,13-07-2020 15:23,1.28E+18,@TimInHonolulu What an assbite!,What an assbite!
19,13-07-2020 14:58,1.28E+18,@TheJimCornette Typical Hypocritical Christian assbite,Typical Hypocritical Christian assbite
20,12-07-2020 12:36,1.28E+18,@RobertL59612729 @mallen2010 @MittRomney Google this article assbite. https://t.co/9JZo7SWe63,Google this article assbite. https://t.co/9JZo7SWe63
21,12-07-2020 3:18,1.28E+18,@_Vanneeezzy I returned my ac 😂 fuck that I rather sweat,I returned my ac 😂 fuck that I rather sweat
22,12-07-2020 0:53,1.28E+18,"If you look up the word RINO in the dictionary, you’ll see his frigging ugly ass face of Mitt Romney...What an assb… https://t.co/r6g508E1La","If you look up the word RINO in the dictionary, you’ll see his frigging ugly ass face of Mitt Romney...What an assb… https://t.co/r6g508E1La"
23,24-07-2020 06:47,1.29E+18,@w_terrence Shitface!!,Shitface!!
24,24-07-2020 06:42,1.29E+18,@brdman71 @BenjaminPDixon He has a perpetual “taking a shit” face. I guess that’s what you call a shitface then.,He has a perpetual “taking a shit” face. I guess that’s what you call a shitface then.
25,24-07-2020 06:27,1.29E+18,@SarcasticSadOne @THE_shitface Lol... the phrase is built like a brick house and that’s b/c she has all the assets a man desires,Lol... the phrase is built like a brick house and that’s b/c she has all the assets a man desires
26,24-07-2020 05:49,1.29E+18,@THE_shitface @RealRebelElle If I’m still calling them “my programs” chances are my dentures won’t hold up to the p… https://t.co/kwHrxMbFdn,If I’m still calling them “my programs” chances are my dentures won’t hold up to the p… https://t.co/kwHrxMbFdn
27,24-07-2020 05:19,1.29E+18,@THE_shitface You leave butterscotch alone!!!,You leave butterscotch alone!!!
28,24-07-2020 05:09,1.29E+18,"@THE_shitface Oh, c'mon 😆😆","Oh, c'mon 😆😆"
29,24-07-2020 05:00,1.29E+18,"Cunthole, piece of shit *quack* asshat, Trump bread, fuck cock nyehh cunthole nyehh shitface jesus shitting - FUCK wanker!","Cunthole, piece of shit *quack* asshat, Trump bread, fuck cock nyehh cunthole nyehh shitface jesus shitting - FUCK wanker!"
30,24-07-2020 04:57,1.29E+18,@THE_shitface My ears are bleeding,My ears are bleeding
31,24-07-2020 04:56,1.29E+18,"RT @SarcasticSadOne: Out for dinner with a bunch of girlfriends, I get up to use the restroom, and say “I have to squirt, anybody else have…","RT Out for dinner with a bunch of girlfriends, I get up to use the restroom, and say “I have to squirt, anybody else have…"
32,24-07-2020 04:56,1.29E+18,RT @SarcasticSadOne: Let me just get out ahead of this and say a big fuck you to the first talk show host who has former president Trump on…,RT Let me just get out ahead of this and say a big fuck you to the first talk show host who has former president Trump on…
33,24-07-2020 04:56,1.29E+18,RT @SarcasticSadOne: Fuck marry kill me.,RT Fuck marry kill me.
34,24-07-2020 04:39,1.29E+18,@_IHateEvery0ne @THE_shitface Preparing my treat for the tricks,Preparing my treat for the tricks
35,24-07-2020 04:39,1.29E+18,@THE_shitface Even worse... you get the young twinks trying to get sugar off ya!,Even worse... you get the young twinks trying to get sugar off ya!
36,24-07-2020 04:38,1.29E+18,RT @_IHateEvery0ne: Your vagina looks like it has teeth. Nobody gives a fuck what you named it.,RT Your vagina looks like it has teeth. Nobody gives a fuck what you named it.
37,24-07-2020 04:38,1.29E+18,"RT @_IHateEvery0ne: I guess that one lady finally got tired of bitching. Oh no, there she is.","RT I guess that one lady finally got tired of bitching. Oh no, there she is."
38,24-07-2020 04:38,1.29E+18,@_IHateEvery0ne @THE_shitface I have his giftcards he asked for,I have his giftcards he asked for
39,24-07-2020 04:29,1.29E+18,@SarcasticSadOne @THE_shitface 😂😂😂,😂😂😂
40,24-07-2020 04:29,1.29E+18,@kissmyass79 @THE_shitface https://t.co/QAEpVGPmTa,https://t.co/QAEpVGPmTa
41,24-07-2020 03:45,1.29E+18,"@NameNotBrendan Boredom, shitface","Boredom, shitface"
42,24-07-2020 03:26,1.29E+18,@localdominatrix @THE_shitface Ugh. Day late and a dollar short. Story of my life.,Ugh. Day late and a dollar short. Story of my life.
43,24-07-2020 03:25,1.29E+18,@_salt_n_lime @THE_shitface For the months of Feb-June it did,For the months of Feb-June it did
44,24-07-2020 02:58,1.29E+18,This was so unprovoked what a fucking shitface bitch you are 😂 https://t.co/Z3DCOAVQpF,This was so unprovoked what a fucking shitface bitch you are 😂 https://t.co/Z3DCOAVQpF
45,24-07-2020 02:48,1.29E+18,"@yourauntemma 'twere it possible, i would loathe shitface miller more than 45 ITself - never been so torn in my heart ever before in my life","twere it possible, i would loathe shitface miller more than 45 ITself - never been so torn in my heart ever before in my life"
46,24-07-2020 02:29,1.29E+18,@THE_shitface A variation on a classic. Nice.,A variation on a classic. Nice.
47,24-07-2020 02:19,1.29E+18,@THE_shitface Alrighty. Then😆 https://t.co/n8gKEYeIN3,Alrighty. Then😆 https://t.co/n8gKEYeIN3
48,24-07-2020 02:16,1.29E+18,@THE_shitface Oh babbyyyyyy it’s onnnn like donkey kongggg,Oh babbyyyyyy it’s onnnn like donkey kongggg
49,24-07-2020 02:00,1.29E+18,Nyehh shit son of a bitch shitface fucking twat.,Nyehh shit son of a bitch shitface fucking twat.
50,24-07-2020 01:52,1.29E+18,@frankymadness @THE_shitface It’s a gift XD,It’s a gift XD
51,24-07-2020 01:49,1.29E+18,@FunkyBroMedina @THE_shitface How did you get through all that without cracking up is beyond me,How did you get through all that without cracking up is beyond me
52,24-07-2020 01:41,1.29E+18,"@3LWizz @THE_shitface Wine, beer, vodka and Pom Mio I love holidays","Wine, beer, vodka and Pom Mio I love holidays"
53,24-07-2020 01:36,1.29E+18,@whiskey_dreams_ @THE_shitface I love the way you think,I love the way you think
54,24-07-2020 01:31,1.29E+18,@THE_shitface Can’t we just fuck on my horse..,Can’t we just fuck on my horse..
55,24-07-2020 01:21,1.29E+18,"RT @whiskey_dreams_: I’m not sleeping or having sex at the moment..
so that fucking sucks",RT I’m not sleeping or having sex at the moment.. so that fucking sucks
56,24-07-2020 01:21,1.29E+18,RT @whiskey_dreams_: Good morning to the guys who know how to lick our pussies just right,RT Good morning to the guys who know how to lick our pussies just right
57,24-07-2020 01:21,1.29E+18,RT @whiskey_dreams_: I’ll tell you my vagina’s name if you tell me your dicks name..,RT I’ll tell you my vagina’s name if you tell me your dicks name..
58,24-07-2020 01:21,1.29E+18,"RT @whiskey_dreams_: I can breathe and still deep throat your dick..
so no, a mask doesn’t bother me","RT I can breathe and still deep throat your dick.. so no, a mask doesn’t bother me"
59,24-07-2020 01:20,1.29E+18,"RT @whiskey_dreams_: Goodnight..
I’ll be dreaming about fucking your brains out tonight",RT Goodnight.. I’ll be dreaming about fucking your brains out tonight
60,,,nan,nan
61,24-07-2020 01:20,1.29E+18,"RT @whiskey_dreams_: Yes, I am very confident..
I’ve earned that shit","RT Yes, I am very confident.. I’ve earned that shit"
62,24-07-2020 01:20,1.29E+18,"RT @whiskey_dreams_: One thing I’ve learned is..
never say no to sex",RT One thing I’ve learned is.. never say no to sex
63,24-07-2020 01:20,1.29E+18,RT @whiskey_dreams_: Since we can’t shake hands anymore I’ll just shake your dick,RT Since we can’t shake hands anymore I’ll just shake your dick
64,24-07-2020 01:20,1.29E+18,"RT @whiskey_dreams_: I have so much to offer..
like amazing dick sucking skills",RT I have so much to offer.. like amazing dick sucking skills
65,20-07-2020 06:42,1.29E+18,"@david_fraas @hollandcourtney @NYCMayor He's an Asscock...

No planning...

Just painted the street and didn't thin… https://t.co/9Wk7A46ZQV",He's an Asscock... No planning... Just painted the street and didn't thin… https://t.co/9Wk7A46ZQV
66,18-07-2020 03:33,1.28E+18,@MattWeaverAW He wins yet again in ASsCoCk,He wins yet again in ASsCoCk
67,16-07-2020 19:32,1.28E+18,henry the viii? more like henry the motherfucker asscock bitch fucker asshole shITTER PRICK CUNT DICKHEAD SON OF A… https://t.co/F28CW2kuc0,henry the viii? more like henry the motherfucker asscock bitch fucker asshole shITTER PRICK CUNT DICKHEAD SON OF A… https://t.co/F28CW2kuc0
68,16-07-2020 02:54,1.28E+18,@itsashock @bigboiduck New asscock tweet,New asscock tweet
69,16-07-2020 02:52,1.28E+18,@itsashock @dodgy1k New asscock tweet,New asscock tweet
70,14-07-2020 22:16,1.28E+18,@itsashock @ilymotion Vouch for asscock,Vouch for asscock
71,14-07-2020 09:28,1.28E+18,ASSCOCKの間違いだろ https://t.co/KlR0AXsxbv,ASSCOCKの間違いだろ https://t.co/KlR0AXsxbv
72,12-07-2020 22:45,1.28E+18,@GeorgeFroyd Total Asscock...,Total Asscock...
73,23-07-2020 19:27,1.29E+18,This is why I don’t send face pictures to y’all dumb asses. Why keep pics of me saved in your phone? That’s just we… https://t.co/7fsZjrXYkw,This is why I don’t send face pictures to y’all dumb asses. Why keep pics of me saved in your phone? That’s just we… https://t.co/7fsZjrXYkw
74,23-07-2020 19:27,1.29E+18,"RT @Expenndable: ""You seeing this shit, Asta?""
""Yeah, Guts. I see it.""
""Wanna help me kick their asses?""
""Yeah. Let's do this."" https://t.c…","RT ""You seeing this shit, Asta?"" ""Yeah, Guts. I see it."" ""Wanna help me kick their asses?"" ""Yeah. Let's do this."" https://t.c…"
75,23-07-2020 19:27,1.29E+18,@nosiillaa @xoyeimyy Y’all both better call in saying you got the covid and bring those asses lol. I know you got online classes,Y’all both better call in saying you got the covid and bring those asses lol. I know you got online classes
76,23-07-2020 19:27,1.29E+18,RT @savorstyles: people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…,RT people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…
77,23-07-2020 19:27,1.29E+18,"@HKrassenstein The bankers were saving their own asses and admitted it, they were not doing it to help Trump.","The bankers were saving their own asses and admitted it, they were not doing it to help Trump."
78,23-07-2020 19:27,1.29E+18,@SCityNATION412 Cant wait to see all the sour asses saying they are done with  MLB now.,Cant wait to see all the sour asses saying they are done with MLB now.
79,23-07-2020 19:27,1.29E+18,"@RealPhilipLee Nooooo the guilt coming back for our asses. 😭😭 I skipped slot too, but because I had a grocery store… https://t.co/fhx50avwlZ","Nooooo the guilt coming back for our asses. 😭😭 I skipped slot too, but because I had a grocery store… https://t.co/fhx50avwlZ"
80,23-07-2020 19:27,1.29E+18,@trav_allen But if @dubKekss pops up on us we might have to run. She’ll beat both our asses,But if pops up on us we might have to run. She’ll beat both our asses
81,23-07-2020 19:26,1.29E+18,"""You seeing this shit, Asta?""
""Yeah, Guts. I see it.""
""Wanna help me kick their asses?""
""Yeah. Let's do this."" https://t.co/KC8ocUv9mH","""You seeing this shit, Asta?"" ""Yeah, Guts. I see it."" ""Wanna help me kick their asses?"" ""Yeah. Let's do this."" https://t.co/KC8ocUv9mH"
82,23-07-2020 19:26,1.29E+18,@Juventus Another overconfident team who want their asses kicked losing to 16th place Udinese. Players far too overconfident,Another overconfident team who want their asses kicked losing to 16th place Udinese. Players far too overconfident
83,23-07-2020 19:26,1.29E+18,"I don’t have an ass I’ve never had an ass and I’m never gonna have an ass. 

I focus on having friends with asses,… https://t.co/bq0gjLzEa1","I don’t have an ass I’ve never had an ass and I’m never gonna have an ass. I focus on having friends with asses,… https://t.co/bq0gjLzEa1"
84,23-07-2020 19:26,1.29E+18,It’s kind of interesting knowing it’s girls with fat asses hiding their butts in pics because they’re not here for the nonsense.,It’s kind of interesting knowing it’s girls with fat asses hiding their butts in pics because they’re not here for the nonsense.
85,23-07-2020 19:26,1.29E+18,Scary asses 💀💀,Scary asses 💀💀
86,23-07-2020 19:26,1.29E+18,Get that money Michael!  Write that book and sue their asses! https://t.co/j3Sotf0LS1,Get that money Michael! Write that book and sue their asses! https://t.co/j3Sotf0LS1
87,23-07-2020 19:26,1.29E+18,RT @savorstyles: people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…,RT people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…
88,23-07-2020 19:26,1.29E+18,What if Meg were paralyzed or if she got shot in the chest. Y’all fake asses would be the first ones saying RIP! Do… https://t.co/gYbmoB4mIk,What if Meg were paralyzed or if she got shot in the chest. Y’all fake asses would be the first ones saying RIP! Do… https://t.co/gYbmoB4mIk
89,23-07-2020 19:26,1.29E+18,They goin catch y’all asses https://t.co/vNmneu0LVO,They goin catch y’all asses https://t.co/vNmneu0LVO
90,23-07-2020 19:26,1.29E+18,@BadNewsMaestro Nasty asses. I had someone’s spaghetti today &amp; it was filled with sugar. Couldn’t even taste the meat or sauce.,Nasty asses. I had someone’s spaghetti today &amp; it was filled with sugar. Couldn’t even taste the meat or sauce.
91,23-07-2020 19:26,1.29E+18,RT @serataino: @qpyoungnews @RepTedYoho @AOC Florida politicians keep showing their swampy asses. Instead of worrying about the mismanageme…,RT Florida politicians keep showing their swampy asses. Instead of worrying about the mismanageme…
92,23-07-2020 19:26,1.29E+18,@thezacattack @danthemannxxx Wow double phat Perfect asses can I have both at the same time,Wow double phat Perfect asses can I have both at the same time
93,23-07-2020 19:26,1.29E+18,Then I look at the average per capita income in Kentucky and I’m like..... our broke asses really are making more m… https://t.co/HFXTxzzJWo,Then I look at the average per capita income in Kentucky and I’m like..... our broke asses really are making more m… https://t.co/HFXTxzzJWo
94,23-07-2020 19:26,1.29E+18,"@karenkasler A billion dollars for 1500 jobs? Kiss our asses, Mike!","A billion dollars for 1500 jobs? Kiss our asses, Mike!"
95,23-07-2020 19:26,1.29E+18,"RT @thefisherman81: @odonnell_r @KevinJacksonTBS Boots on the ground, foots in asses. Get hot boys. Time to regulate.","RT Boots on the ground, foots in asses. Get hot boys. Time to regulate."
97,23-07-2020 19:25,1.29E+18,"Digging in and ready to learn. ""If teachers and students work together to asses, track, and reflect in the learning… https://t.co/7OdpnSpZAL","Digging in and ready to learn. ""If teachers and students work together to asses, track, and reflect in the learning… https://t.co/7OdpnSpZAL"
98,23-07-2020 19:25,1.29E+18,"New episode alert! This week we watched Twelve Monkeys and there are a lot of asses 🍑 if you don't like nudity, may… https://t.co/tN3Iao0PTP","New episode alert! This week we watched Twelve Monkeys and there are a lot of asses 🍑 if you don't like nudity, may… https://t.co/tN3Iao0PTP"
99,23-07-2020 19:25,1.29E+18,RT @itsloutual: The way they are probably cuddling on their king size bed laughing their asses off at us right now -,RT The way they are probably cuddling on their king size bed laughing their asses off at us right now -
100,23-07-2020 19:25,1.29E+18,"@OLRiveraUSMC @BlewideScorpio_ @EricDJuly We're their boss. So, we either take it into our own hands or we vote their asses out.","We're their boss. So, we either take it into our own hands or we vote their asses out."
101,23-07-2020 19:25,1.29E+18,i feel so sad knowing that seulrene worked their asses for months for us to only give them ONE win and not enough v… https://t.co/WrdIVn4BPO,i feel so sad knowing that seulrene worked their asses for months for us to only give them ONE win and not enough v… https://t.co/WrdIVn4BPO
102,23-07-2020 19:25,1.29E+18,Y’all really out here scamming y’all asses off huh?!,Y’all really out here scamming y’all asses off huh?!
103,23-07-2020 19:25,1.29E+18,RT @savorstyles: people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…,RT people will never understand the joy one direction has given us i mean there was literally NOTHING better than laughing ou…
104,23-07-2020 19:25,1.29E+18,"""we're just swimming round in our glasses // and talking out of our asses"" 1D writers just sitting with a rhymes book and we lap it up 🙃","""we're just swimming round in our glasses // and talking out of our asses"" 1D writers just sitting with a rhymes book and we lap it up 🙃"
105,23-07-2020 19:25,1.29E+18,RT @mokhathi: You guys in media provided cover for Ramaphosa bullshit and it is now biting all of us in our asses.,RT You guys in media provided cover for Ramaphosa bullshit and it is now biting all of us in our asses.
106,23-07-2020 19:25,1.29E+18,@NatalieKalibat @WashingtonNFL I hope they leave it exactly like that. It's left the PC police scratching their asses.,I hope they leave it exactly like that. It's left the PC police scratching their asses.
107,23-07-2020 19:25,1.29E+18,More jack asses hunting cows... https://t.co/oa8W7ooy3j,More jack asses hunting cows... https://t.co/oa8W7ooy3j
108,23-07-2020 19:25,1.29E+18,"@oasisacquiesce YEF OK£{!}+,€?¥PEOPLR WOULD MAKW VIDEOS AND SERIES ON YOUTUBE AND I WAS SO FAR UP THE YOUTUBERS ASS… https://t.co/D8WJIkZDD4","YEF OK£{!}+,€?¥PEOPLR WOULD MAKW VIDEOS AND SERIES ON YOUTUBE AND I WAS SO FAR UP THE YOUTUBERS ASS… https://t.co/D8WJIkZDD4"
109,23-07-2020 19:24,1.29E+18,"RT @joohyunsdyke: this voting thing really kicking y'all's asses 😐 what's so hard about downloading an app and voting, it literally takes a…","RT this voting thing really kicking y'all's asses 😐 what's so hard about downloading an app and voting, it literally takes a…"
110,23-07-2020 19:24,1.29E+18,@Mrs1Directi0neR @chartdata @1DStalker When y'll are always up our asses about how 1d is supposedly better than bt5… https://t.co/ytXygIMv5e,When y'll are always up our asses about how 1d is supposedly better than bt5… https://t.co/ytXygIMv5e
111,23-07-2020 19:24,1.29E+18,@TinamarieLobue They laughed their asses off at how stupidly asleep humanity is/was. You made horrific wrong choice… https://t.co/9IDNJpEM6u,They laughed their asses off at how stupidly asleep humanity is/was. You made horrific wrong choice… https://t.co/9IDNJpEM6u
112,23-07-2020 19:24,1.29E+18,Lmfaoooo dumb asses https://t.co/01o12KzWzN,Lmfaoooo dumb asses https://t.co/01o12KzWzN
113,23-07-2020 19:24,1.29E+18,imma snitch their asses out so fast,imma snitch their asses out so fast
114,24-07-2020 05:10,1.29E+18,"@AmiriKing The Governor of CA @GavinNewsom  is a total assface.  As a resident of SoCal CA, his time is limited. He… https://t.co/1I0WhMplpw","The Governor of CA is a total assface. As a resident of SoCal CA, his time is limited. He… https://t.co/1I0WhMplpw"
115,24-07-2020 04:40,1.29E+18,"Hey @__AssFace and @DustyPee if I was considering leaving his current city, either SYD/MEL, what’s your recommendat… https://t.co/NJzAjZygiC","Hey and if I was considering leaving his current city, either SYD/MEL, what’s your recommendat… https://t.co/NJzAjZygiC"
116,24-07-2020 04:15,1.29E+18,"@__AssFace similarly, drinks in jars - hanging offence.","similarly, drinks in jars - hanging offence."
117,24-07-2020 04:04,1.29E+18,RT @babypoutsalot: stupid assface turd fucker,RT stupid assface turd fucker
118,24-07-2020 04:01,1.29E+18,@Spannerz23 @__AssFace Mmmmmmm beer from the keg 🍺🍺🍺 https://t.co/AAhsry3S7u,Mmmmmmm beer from the keg 🍺🍺🍺 https://t.co/AAhsry3S7u
119,24-07-2020 03:51,1.29E+18,@__AssFace @DustyPee None of us in VIC are getting it either,None of us in VIC are getting it either
120,24-07-2020 03:48,1.29E+18,@__AssFace @DustyPee https://t.co/tMToCX3ToX,https://t.co/tMToCX3ToX
121,24-07-2020 03:36,1.29E+18,RT @babypoutsalot: stupid assface turd fucker,RT stupid assface turd fucker
122,24-07-2020 03:36,1.29E+18,stupid assface turd fucker,stupid assface turd fucker
123,24-07-2020 03:32,1.29E+18,oh FFS not another one! 🙄 its like a fucking cult. https://t.co/6oLpQ8hcjr,oh FFS not another one! 🙄 its like a fucking cult. https://t.co/6oLpQ8hcjr
124,24-07-2020 03:28,1.29E+18,"OMFG will my phone just fucken shut up?!?! i dont know about you, but the absolute last thing i want my ph to to is… https://t.co/0qx2x7zjea","OMFG will my phone just fucken shut up?!?! i dont know about you, but the absolute last thing i want my ph to to is… https://t.co/0qx2x7zjea"
125,24-07-2020 03:20,1.29E+18,@AdamHanteler @MikeLeslieWFAA Yeah that's exactly what they were kneeling about assface,Yeah that's exactly what they were kneeling about assface
126,24-07-2020 02:46,1.29E+18,@NYGovCuomo Absolutely not assface,Absolutely not assface
127,24-07-2020 02:35,1.29E+18,@__AssFace You would love @WeWantPlates,You would love
128,24-07-2020 01:52,1.29E+18,@donwinslow Donated $5 to #JaimeHarrison today. #SouthCarolina Assface Graham is running hideous ads against him there.,Donated $5 to #JaimeHarrison today. #SouthCarolina Assface Graham is running hideous ads against him there.
129,24-07-2020 01:48,1.29E+18,@__AssFace @DustyPee Gagandeep Onnit?,Gagandeep Onnit?
130,24-07-2020 01:47,1.29E+18,@__AssFace @DustyPee Landon Cidem ?,Landon Cidem ?
131,24-07-2020 01:06,1.29E+18,"@DustyPee @__AssFace I was going to move on  to Ben D'over next.
18,2020-07-24 01:05:17,1286467455276052480,@mr_cognitive @__AssFace This could go on for weeks you realise?,[],{'iso_language_code': 'en'","I was going to move on to Ben D'over next. 18,2020-07-24 01:05:17,1286467455276052480,@mr_cognitive This could go on for weeks you realise?,[],{'iso_language_code': 'en'"
132,24-07-2020 01:04,1.29E+18,"@__AssFace @DustyPee It's be like if you called yourself Phil McCracken.
20,2020-07-24 01:00:00,1286466124465438723,Twat assface shitface god damn it.,[],{'iso_language_code': 'en'","It's be like if you called yourself Phil McCracken. 20,2020-07-24 01:00:00,1286466124465438723,Twat assface shitface god damn it.,[],{'iso_language_code': 'en'"
133,24-07-2020 00:52,1.29E+18,@__AssFace @DustyPee Dusty would be Mike Oxtiny.,Dusty would be Mike Oxtiny.
134,23-07-2020 22:35,1.29E+18,@StompTheGOP I got the grass cut! Sounds like it's more than assface accomplished today.,I got the grass cut! Sounds like it's more than assface accomplished today.
135,23-07-2020 22:10,1.29E+18,"“he’s got assface” - my mother, in reference to a democratic representative who shall not be named","“he’s got assface” - my mother, in reference to a democratic representative who shall not be named"
136,23-07-2020 21:47,1.29E+18,@byChrisJoseph @benjam_n01 Being too shitty for a man who puts pics of assholes on clothes is really the moment to… https://t.co/q0ocUtRzg6,Being too shitty for a man who puts pics of assholes on clothes is really the moment to… https://t.co/q0ocUtRzg6
137,23-07-2020 20:46,1.29E+18,@ChiChiGreenblat @noneofyours99 @kanyewest Yes it can— we would get 4 more years of assface,Yes it can— we would get 4 more years of assface
138,23-07-2020 20:06,1.29E+18,So everyone else can risk their lives? Nice. Assface. https://t.co/4aECWxtfIn,So everyone else can risk their lives? Nice. Assface. https://t.co/4aECWxtfIn
139,23-07-2020 18:27,1.29E+18,"@RepTedYoho hey assface, no one asked you to apologize for your faith in god","hey assface, no one asked you to apologize for your faith in god"
140,23-07-2020 18:02,1.29E+18,"@LindseyGrahamSC Here's Miss Lindsey laying the groundwork for assface trump to bomb someone. #LadyG
29,2020-07-23 17:38:01,1286354897982689281,""Hahahahah Ohhhh very funny assface maybe we'll see whose laughing!!!!!!""""","Here's Miss Lindsey laying the groundwork for assface trump to bomb someone. #LadyG 29,2020-07-23 17:38:01,1286354897982689281,""Hahahahah Ohhhh very funny assface maybe we'll see whose laughing!!!!!!"""""
141,23-07-2020 16:00,1.29E+18,Cock fuck piss twat prick assface bastard motherfucking FUCK shitface fuck prick bitch fucking assface nyehh FUCK FUCK FUCK cunthole!,Cock fuck piss twat prick assface bastard motherfucking FUCK shitface fuck prick bitch fucking assface nyehh FUCK FUCK FUCK cunthole!
142,23-07-2020 15:33,1.29E+18,"Good luck with that, assface. This is America. 🇺🇸 https://t.co/FbeeL0YW9a","Good luck with that, assface. This is America. 🇺🇸 https://t.co/FbeeL0YW9a"
143,23-07-2020 14:43,1.29E+18,Assface is making up for not tweeting yesterday thats for sure.,Assface is making up for not tweeting yesterday thats for sure.
144,23-07-2020 13:46,1.29E+18,"""Straight faced"" ? Don't you mean #assface considering her recent surgery? https://t.co/zZ3cuRuDgy","""Straight faced"" ? Don't you mean #assface considering her recent surgery? https://t.co/zZ3cuRuDgy"
145,23-07-2020 13:36,1.29E+18,@AdverTina @MichaelRapaport Yup- a face destine for radio!! #AssFace,Yup- a face destine for radio!! #AssFace
146,23-07-2020 11:57,1.29E+18,@RachelLarris @AaronBlake savvy and assface have never met,savvy and assface have never met
147,23-07-2020 09:43,1.29E+18,@FantaRising @Pauly_Riordan @__AssFace @DustyPee Eat a bag of eggplants 😒,Eat a bag of eggplants 😒
148,23-07-2020 09:27,1.29E+18,@FantaRising @Pauly_Riordan @__AssFace @DustyPee He's right. Eggplant is gross af (as fuck).,He's right. Eggplant is gross af (as fuck).
149,23-07-2020 09:09,1.29E+18,@__AssFace Porn...,Porn...
150,23-07-2020 09:07,1.29E+18,"ive just been informed its thursday. i was certain its friday, so i posted all my friday tweets today. wtf am i gon… https://t.co/cYNAprWsOy","ive just been informed its thursday. i was certain its friday, so i posted all my friday tweets today. wtf am i gon… https://t.co/cYNAprWsOy"
151,23-07-2020 09:06,1.29E+18,@__AssFace @DustyPee Wrong opinions are the worst,Wrong opinions are the worst
